"Company Name","Ticker Symbol","Animal Testing","Nuclear Weapons","Coal Power","Rainforest Destruction"
"Teddy Rose’n’Felt","TEDD",FALSE,FALSE,FALSE,FALSE
"Tele Vangelis","TELE",FALSE,FALSE,TRUE,TRUE
"Tell Tail Taxidermy","TELL",FALSE,FALSE,FALSE,FALSE
"Telpod","TELP",TRUE,FALSE,FALSE,TRUE
"Temorak","TEMO",FALSE,FALSE,TRUE,FALSE
"Tempest Glassworks","TEMP",FALSE,FALSE,TRUE,FALSE
"TeqRaq","TEQR",FALSE,FALSE,TRUE,TRUE
"Teraprene","TERA",FALSE,FALSE,TRUE,FALSE
"Terra Cotta Jones","TERR",TRUE,FALSE,FALSE,FALSE
"Tersanki","TERS",FALSE,FALSE,FALSE,TRUE
"TESSOR","TESS",FALSE,FALSE,TRUE,FALSE
"Test Age","TEST",FALSE,FALSE,FALSE,FALSE
"Tetak","TETA",FALSE,FALSE,FALSE,FALSE
"Tetratrex","TETR",FALSE,FALSE,TRUE,FALSE
"That Certain Curtain","THAT",FALSE,FALSE,FALSE,FALSE
"The Agenda","THEA",FALSE,FALSE,FALSE,FALSE
"The Backyard Chef","THEB",FALSE,FALSE,FALSE,FALSE
"The Caffeine Problem","THEC",FALSE,FALSE,TRUE,TRUE
"The Dance Directive","THED",FALSE,FALSE,FALSE,FALSE
"The Edible Garden","THEE",FALSE,FALSE,FALSE,FALSE
"The Farm Bureau","THEF",FALSE,FALSE,TRUE,FALSE
"The General Store","THEG",FALSE,FALSE,FALSE,FALSE
"The Handle Bar","THEH",TRUE,FALSE,FALSE,TRUE
"The Insurance Company","THEI",FALSE,FALSE,FALSE,TRUE
"The Kennel Klub","THEK",FALSE,FALSE,FALSE,FALSE
"The Last Farm","THEL",FALSE,FALSE,FALSE,FALSE
"The Memory Bank","THEM",FALSE,FALSE,FALSE,TRUE
"The Nimble Thimble","THEN",FALSE,FALSE,FALSE,FALSE
"The Orb","THEO",FALSE,FALSE,FALSE,TRUE
"The Pampered Pooch","THEP",FALSE,FALSE,TRUE,FALSE
"The Quad","THEQ",FALSE,FALSE,TRUE,TRUE
"The Real Steel","THER",FALSE,FALSE,FALSE,TRUE
"The Salad Factory","THES",FALSE,FALSE,FALSE,FALSE
"The Udder Truth","THEU",FALSE,FALSE,FALSE,FALSE
"The Vegetable Factory","THEV",FALSE,FALSE,FALSE,FALSE
"The Waste Exchange","THEW",FALSE,FALSE,FALSE,FALSE
"The Zoospore Group","THEZ",FALSE,FALSE,TRUE,FALSE
"This Damn Planet","THIS",FALSE,FALSE,FALSE,FALSE
"Thought Tank","THOU",FALSE,FALSE,FALSE,FALSE
"Thredz","THRE",FALSE,FALSE,FALSE,TRUE
"Thurston Haliburton","THUR",FALSE,FALSE,FALSE,TRUE
"Tickertones.com","TICK",FALSE,FALSE,FALSE,TRUE
"Tiffany & Snoopys","TIFF",FALSE,FALSE,FALSE,FALSE
"Till the Soil Farm","TILL",FALSE,FALSE,FALSE,TRUE
"Time For Coffee","TIME",FALSE,FALSE,FALSE,FALSE
"Tingles","TING",TRUE,FALSE,FALSE,FALSE
"Tiny Town","TINY",TRUE,FALSE,FALSE,TRUE
"Tipace.com","TIPA",FALSE,FALSE,FALSE,FALSE
"Tired Toad Farm","TIRE",FALSE,FALSE,TRUE,FALSE
"TOADTOURS.COM","TOAD",FALSE,FALSE,TRUE,FALSE
"Together Expressions","TOGE",FALSE,FALSE,TRUE,TRUE
"Tom Foolery Inc.","TOMF",FALSE,FALSE,FALSE,FALSE
"Tomatofish","TOMA",FALSE,FALSE,FALSE,FALSE
"Tone Bone","TONE",FALSE,FALSE,FALSE,FALSE
"Tongue and Groove","TONG",FALSE,FALSE,TRUE,FALSE
"Too Chez Design","TOOC",FALSE,FALSE,FALSE,FALSE
"Too Faux","TOOF",FALSE,FALSE,FALSE,FALSE
"Top ‘O Maine Farm","TOPO",FALSE,FALSE,FALSE,FALSE
"Tornado Rodeo","TORN",TRUE,FALSE,FALSE,TRUE
"Tortoise Zone","TORT",TRUE,FALSE,FALSE,FALSE
"Total ReColl","TOTA",FALSE,FALSE,FALSE,FALSE
"Touch Tone Service","TOUC",FALSE,FALSE,FALSE,TRUE
"Tour This!","TOUR",TRUE,TRUE,FALSE,TRUE
"Toyletry","TOYL",FALSE,FALSE,FALSE,FALSE
"TRADINGSPACE.COM","TRAD",FALSE,FALSE,FALSE,FALSE
"Trance Action","TRAN",FALSE,FALSE,FALSE,FALSE
"Trasola","TRAS",FALSE,FALSE,TRUE,FALSE
"Travelation","TRAV",FALSE,FALSE,TRUE,TRUE
"Tri@ge","TRIG",FALSE,FALSE,FALSE,TRUE
"Tribalog","TRIB",FALSE,FALSE,FALSE,FALSE
"Tripsch","TRIP",FALSE,FALSE,FALSE,TRUE
"Trollery","TROL",FALSE,FALSE,FALSE,FALSE
"Tropoli","TROP",FALSE,FALSE,FALSE,TRUE
"Trouser Smarts","TROU",FALSE,FALSE,FALSE,TRUE
"True By You",TRUE,FALSE,FALSE,FALSE,FALSE
"TrustBus","TRUS",FALSE,FALSE,TRUE,FALSE
"Tsunami Pop","TSUN",FALSE,FALSE,FALSE,TRUE
"TubAL","TUBA",FALSE,FALSE,FALSE,TRUE
"Tubesys","TUBE",FALSE,FALSE,FALSE,FALSE
"Tucson Coffeeware","TUCS",TRUE,FALSE,FALSE,FALSE
"Tuliptime Tunefest","TULI",FALSE,FALSE,FALSE,TRUE
"Tumbler Security Mechanisms","TUMB",FALSE,FALSE,FALSE,TRUE
"Tundra59","TUND",FALSE,FALSE,FALSE,FALSE
"Turf and Mirth","TURF",FALSE,FALSE,FALSE,TRUE
"Turnabout","TURN",FALSE,FALSE,FALSE,TRUE
"Turtle Quick","TURT",FALSE,FALSE,FALSE,FALSE
"Tuscany Coffee Distributors","TUSC",FALSE,FALSE,TRUE,TRUE
"Tutor de Force","TUTO",FALSE,FALSE,FALSE,TRUE
"TutSAT","TUTS",FALSE,FALSE,FALSE,FALSE
"Tweezerland","TWEE",FALSE,FALSE,FALSE,FALSE
"Twelve Foot Fetish","TWEL",FALSE,FALSE,FALSE,TRUE
"Twiggery","TWIG",FALSE,FALSE,TRUE,FALSE
"Twiist","TWII",FALSE,FALSE,FALSE,FALSE
"Twinkle Tows","TWIN",FALSE,FALSE,TRUE,FALSE
"Two by Faux","TWOB",FALSE,FALSE,FALSE,TRUE
"Two Faux","TWOF",FALSE,FALSE,FALSE,FALSE
"Two Like You","TWOL",TRUE,FALSE,FALSE,TRUE
"Typhonica","TYPH",FALSE,FALSE,FALSE,FALSE
"U- Dog Daycare","UDOG",FALSE,FALSE,TRUE,FALSE
"Uberlux","UBER",TRUE,FALSE,FALSE,TRUE
"Ulterior Moto","ULTE",TRUE,FALSE,FALSE,FALSE
"Ulti-Mate","ULTI",FALSE,FALSE,FALSE,TRUE
"UltraAll","ULTR",FALSE,FALSE,FALSE,TRUE
"Umbrella Wet","UMBR",TRUE,FALSE,TRUE,FALSE
"Uncorp","UNCO",FALSE,FALSE,FALSE,TRUE
"Underbelly","UNDE",FALSE,FALSE,FALSE,FALSE
"Uneeq","UNEE",TRUE,FALSE,FALSE,FALSE
"Unfurling Institute","UNFU",FALSE,FALSE,FALSE,FALSE
"Uni","UNI",TRUE,FALSE,FALSE,FALSE
"Unia","UNIA",FALSE,FALSE,TRUE,FALSE
"UniNerve","UNIN",FALSE,FALSE,FALSE,TRUE
"Union of Conservative Pornographers","UNIO",FALSE,FALSE,FALSE,TRUE
"Unisure","UNIS",FALSE,FALSE,FALSE,FALSE
"United Coffee Technology","UNIT",FALSE,FALSE,FALSE,TRUE
"Universal Coffee","UNIV",FALSE,FALSE,FALSE,FALSE
"Uniworld","UNIW",FALSE,FALSE,FALSE,FALSE
"Unq","UNQ",FALSE,FALSE,FALSE,TRUE
"Up Globe","UPGL",FALSE,FALSE,FALSE,FALSE
"uP START","UPST",FALSE,FALSE,FALSE,FALSE
"Up the Maypole","UPTH",FALSE,FALSE,FALSE,FALSE
"Updat","UPDA",FALSE,FALSE,TRUE,TRUE
"UPFAST.COM","UPFA",FALSE,FALSE,FALSE,FALSE
"Uplinx","UPLI",FALSE,FALSE,FALSE,FALSE
"Upperimage","UPPE",FALSE,FALSE,FALSE,FALSE
"UpReport.com","UPRE",FALSE,FALSE,FALSE,TRUE
"UpSpring","UPSP",FALSE,FALSE,FALSE,FALSE
"UpsZcale","UPSZ",FALSE,FALSE,FALSE,TRUE
"UpXOR","UPXO",FALSE,FALSE,TRUE,TRUE
"Urban She","URBA",FALSE,FALSE,TRUE,TRUE
"Urdar.com","URDA",FALSE,FALSE,FALSE,TRUE
"URLy","URLY",FALSE,FALSE,FALSE,FALSE
"Us Music","USMU",FALSE,FALSE,FALSE,TRUE
"Used Treasures","USED",FALSE,FALSE,TRUE,FALSE
"Utara","UTAR",FALSE,FALSE,FALSE,FALSE
"Uxmox","UXMO",FALSE,FALSE,FALSE,FALSE
"VacateReality","VACA",FALSE,FALSE,FALSE,FALSE
"Vagrant Vids","VAGR",FALSE,FALSE,FALSE,FALSE
"Valent Technologies","VALE",TRUE,FALSE,FALSE,TRUE
"Valpreal","VALP",FALSE,FALSE,TRUE,TRUE
"Valreda","VALR",FALSE,FALSE,TRUE,TRUE
"Value Beauty","VALU",FALSE,FALSE,TRUE,FALSE
"Van Winkles","VANW",FALSE,FALSE,FALSE,FALSE
"Vanity Fare","VANI",FALSE,FALSE,FALSE,FALSE
"Vantage","VANT",FALSE,FALSE,FALSE,FALSE
"VariantValues","VARI",FALSE,FALSE,TRUE,FALSE
"Veep, LTD","VEEP",FALSE,FALSE,FALSE,TRUE
"Veer Systems","VEER",FALSE,FALSE,TRUE,TRUE
"Vegan Way Farms","VEGA",FALSE,FALSE,FALSE,TRUE
"Vegetability","VEGE",FALSE,FALSE,TRUE,FALSE
"Veggiegasm","VEGG",TRUE,FALSE,TRUE,TRUE
"VegiGate","VEGI",FALSE,FALSE,FALSE,FALSE
"Vegorganic Farms","VEGO",FALSE,FALSE,FALSE,TRUE
"Velity","VELI",TRUE,FALSE,FALSE,FALSE
"VELOCITIZE.COM","VELO",FALSE,FALSE,FALSE,TRUE
"Velvet Wage","VELV",FALSE,FALSE,FALSE,FALSE
"Vendblend","VEND",FALSE,FALSE,FALSE,FALSE
"Venetian Sack","VENE",FALSE,FALSE,FALSE,FALSE
"Venoflex","VENO",FALSE,FALSE,FALSE,FALSE
"Veraq","VERA",FALSE,FALSE,FALSE,TRUE
"Verbus","VERB",FALSE,FALSE,FALSE,FALSE
"Vertabractics","VERT",FALSE,FALSE,TRUE,FALSE
"Vetron","VETR",FALSE,FALSE,FALSE,FALSE
"Viagrand","VIAG",FALSE,FALSE,FALSE,TRUE
"Viasia","VIAS",FALSE,FALSE,FALSE,FALSE
"Vicon","VICO",FALSE,FALSE,TRUE,TRUE
"Video Booth","VIDE",FALSE,FALSE,TRUE,TRUE
"Vidto","VIDT",FALSE,FALSE,TRUE,TRUE
"Villagevault","VILL",FALSE,FALSE,FALSE,FALSE
"Vinch","VINC",FALSE,FALSE,FALSE,TRUE
"Vinyl-E","VINY",FALSE,FALSE,FALSE,TRUE
"Viocular","VIOC",FALSE,FALSE,FALSE,FALSE
"Virtual Capturisms","VIRT",TRUE,FALSE,FALSE,TRUE
"Virva","VIRV",FALSE,FALSE,FALSE,FALSE
"Virxo","VIRX",FALSE,FALSE,FALSE,FALSE
"Visalia","VISA",FALSE,FALSE,FALSE,TRUE
"Vision Launch","VISI",FALSE,FALSE,FALSE,TRUE
"Visualix","VISU",FALSE,FALSE,TRUE,TRUE
"VitaKids","VITA",FALSE,FALSE,FALSE,FALSE
"Vitric Systems","VITR",FALSE,FALSE,FALSE,TRUE
"Vixo","VIXO",FALSE,FALSE,TRUE,FALSE
"VocalNow","VOCA",FALSE,FALSE,TRUE,TRUE
"Voipa","VOIP",FALSE,FALSE,FALSE,TRUE
"Volax","VOLA",FALSE,FALSE,FALSE,TRUE
"Voratak","VORA",FALSE,FALSE,FALSE,FALSE
"Vortexaco","VORT",FALSE,FALSE,FALSE,TRUE
"V-TRON.COM","VTRO",FALSE,FALSE,TRUE,TRUE
"Vurbo","VURB",FALSE,FALSE,TRUE,FALSE
"Waab","WAAB",FALSE,FALSE,TRUE,FALSE
"Walk – Walk-up Access Location Kiosks","WALK",FALSE,FALSE,FALSE,TRUE
"Walla Wild","WALL",FALSE,FALSE,FALSE,TRUE
"Waltzing Meridian","WALT",FALSE,FALSE,FALSE,TRUE
"WareLinks.com","WARE",TRUE,FALSE,FALSE,TRUE
"Wasabi Fresh","WASA",TRUE,FALSE,FALSE,FALSE
"Wash & Shine – Ask about the Details","WASH",FALSE,FALSE,FALSE,TRUE
"Waste Control Group","WAST",FALSE,FALSE,FALSE,FALSE
"Water Rodeo","WATE",FALSE,FALSE,FALSE,FALSE
"Wax Planet","WAXP",TRUE,FALSE,FALSE,FALSE
"Wazzu","WAZZ",FALSE,FALSE,FALSE,FALSE
"We Monsieur","WEMO",FALSE,FALSE,FALSE,FALSE
"Wealthexchange.com","WEAL",FALSE,FALSE,FALSE,TRUE
"Wear Wolf","WEAR",FALSE,FALSE,FALSE,FALSE
"Web Muse","WEBM",FALSE,FALSE,FALSE,TRUE
"Web Rocks","WEBR",FALSE,FALSE,FALSE,TRUE
"Web Wash","WEBW",FALSE,FALSE,FALSE,TRUE
"Webfactory.com","WEBF",FALSE,FALSE,FALSE,FALSE
"webGeek","WEBG",TRUE,FALSE,FALSE,TRUE
"Webiotic","WEBI",FALSE,FALSE,TRUE,FALSE
"Webphonics","WEBP",FALSE,FALSE,FALSE,FALSE
"WebSports","WEBS",FALSE,FALSE,FALSE,FALSE
"WebTex","WEBT",FALSE,FALSE,FALSE,FALSE
"Webversio.com","WEBV",FALSE,FALSE,FALSE,FALSE
"Wedlocks and Bolts","WEDL",FALSE,FALSE,FALSE,FALSE
"Weight and Sea","WEIG",FALSE,FALSE,FALSE,FALSE
"WHAT – Walk-up Hand Access Terminals","WHAT",FALSE,FALSE,FALSE,TRUE
"When In Rome Productions","WHEN",FALSE,FALSE,FALSE,FALSE
"Whirl Wind Manufacturing","WHIR",FALSE,FALSE,TRUE,TRUE
"White Light","WHIT",FALSE,FALSE,FALSE,TRUE
"Who Art in Heaven","WHOA",FALSE,FALSE,FALSE,FALSE
"Whole Paycheck","WHOL",FALSE,FALSE,FALSE,TRUE
"Whooping Coffee","WHOO",FALSE,FALSE,TRUE,TRUE
"Wicked Cute","WICK",FALSE,FALSE,FALSE,FALSE
"Wig It!","WIGI",FALSE,FALSE,TRUE,FALSE
"Wild West Coffee","WILD",FALSE,FALSE,FALSE,TRUE
"Wind Shear Media","WIND",FALSE,FALSE,FALSE,FALSE
"Wire House","WIRE",FALSE,FALSE,FALSE,FALSE
"Wisdom Farm","WISD",FALSE,FALSE,TRUE,TRUE
"Wishy Washy Whiskers","WISH",FALSE,FALSE,FALSE,FALSE
"Withstand and Deliver","WITH",FALSE,FALSE,FALSE,FALSE
"Witness Graphics","WITN",FALSE,FALSE,FALSE,FALSE
"Wizdirect.com","WIZD",FALSE,FALSE,FALSE,FALSE
"WizFind.com","WIZF",TRUE,FALSE,FALSE,FALSE
"Wolf Wear","WOLF",FALSE,FALSE,FALSE,TRUE
"Wonderhog Farm","WOND",TRUE,FALSE,FALSE,FALSE
"Word Bug","WORD",FALSE,FALSE,FALSE,FALSE
"WorkBig.com","WORK",FALSE,FALSE,FALSE,TRUE
"World Con","WORL",FALSE,FALSE,FALSE,FALSE
"Wrapture","WRAP",FALSE,FALSE,FALSE,FALSE
"Write Light","WRIT",FALSE,FALSE,TRUE,TRUE
"WrongWay","WRON",FALSE,FALSE,FALSE,FALSE
"X Flip","XFLI",FALSE,FALSE,FALSE,FALSE
"X It","XIT",FALSE,FALSE,FALSE,FALSE
"Xanide","XANI",TRUE,FALSE,FALSE,FALSE
"Xelegyl","XELE",FALSE,FALSE,TRUE,TRUE
"Xeno Logics","XENO",FALSE,FALSE,FALSE,FALSE
"Xerex","XERE",FALSE,FALSE,FALSE,FALSE
"Xeronk","XERO",FALSE,FALSE,FALSE,TRUE
"X-Farm","XFAR",FALSE,FALSE,TRUE,TRUE
"Xigle.com","XIGL",FALSE,FALSE,FALSE,TRUE
"Xiix","XIIX",FALSE,FALSE,FALSE,TRUE
"Xinware","XINW",FALSE,FALSE,TRUE,FALSE
"Xixan","XIXA",FALSE,FALSE,FALSE,FALSE
"Xleen","XLEE",FALSE,FALSE,TRUE,FALSE
"XO Kinetic","XOKI",FALSE,FALSE,FALSE,FALSE
"Xoggle","XOGG",FALSE,FALSE,TRUE,TRUE
"XOR Associates","XORA",FALSE,FALSE,TRUE,TRUE
"XOR Cells","XORC",FALSE,FALSE,FALSE,TRUE
"XOR Family","XORF",FALSE,FALSE,TRUE,FALSE
"XOR Groceteria","XORG",TRUE,TRUE,FALSE,FALSE
"XOR More","XORM",FALSE,FALSE,FALSE,FALSE
"XOR Sized","XORS",FALSE,FALSE,FALSE,TRUE
"XOR Tracks","XORT",FALSE,FALSE,TRUE,FALSE
"XOR Worx","XORW",FALSE,FALSE,FALSE,FALSE
"XORBA","XORB",FALSE,TRUE,FALSE,FALSE
"XORettes","XORE",FALSE,FALSE,FALSE,FALSE
"XORina","XORI",TRUE,FALSE,FALSE,TRUE
"XORkids","XORK",FALSE,FALSE,FALSE,FALSE
"XORlettes","XORL",FALSE,FALSE,TRUE,TRUE
"XORnet","XORN",FALSE,FALSE,FALSE,FALSE
"XORology","XORO",FALSE,FALSE,FALSE,FALSE
"XORpro","XORP",FALSE,FALSE,FALSE,FALSE
"XORVIDAL","XORV",FALSE,FALSE,FALSE,FALSE
"Xplor","XPLO",FALSE,FALSE,FALSE,FALSE
"X-quizit!","XQUI",FALSE,FALSE,TRUE,TRUE
"Xsports","XSPO",FALSE,FALSE,FALSE,TRUE
"x-stream","XSTR",FALSE,FALSE,TRUE,FALSE
"Xth","XTH",FALSE,FALSE,FALSE,FALSE
"XtraXOR","XTRA",FALSE,FALSE,TRUE,FALSE
"Xtreme Rodeo","XTRE",FALSE,FALSE,TRUE,FALSE
"Xumonk","XUMO",TRUE,FALSE,FALSE,TRUE
"Xurban","XURB",FALSE,FALSE,TRUE,FALSE
"Xylar","XYLA",FALSE,FALSE,FALSE,FALSE
"Xylo Graphics","XYLO",FALSE,FALSE,FALSE,TRUE
"Xymonk","XYMO",FALSE,FALSE,TRUE,TRUE
"Xyqag","XYQA",FALSE,FALSE,FALSE,TRUE
"Y2Canine","YCAN",FALSE,FALSE,FALSE,FALSE
"Y2K Answer","YKAN",FALSE,FALSE,FALSE,FALSE
"Y2k Farms","YKFA",FALSE,FALSE,TRUE,FALSE
"Yackit.com","YACK",FALSE,FALSE,FALSE,FALSE
"Yelling Salts","YELL",FALSE,FALSE,FALSE,TRUE
"Yester Yore","YEST",FALSE,FALSE,FALSE,TRUE
"Yo Coffee","YOCO",FALSE,FALSE,FALSE,TRUE
"Yo Now","YONO",TRUE,FALSE,FALSE,TRUE
"Yoga Bare","YOGA",FALSE,FALSE,FALSE,FALSE
"Yore Store","YORE",FALSE,FALSE,TRUE,TRUE
"You and the Horse You Rode In With Productions","YOUA",FALSE,FALSE,TRUE,FALSE
"You Bed Your Life","YOUB",FALSE,FALSE,FALSE,FALSE
"YOU TURN – Leadership Program for Youth","YOUT",FALSE,FALSE,FALSE,TRUE
"Your-New-Office Janitorial","YOUR",FALSE,FALSE,TRUE,FALSE
"Yuccaffeine","YUCC",FALSE,FALSE,FALSE,FALSE
"Yurture","YURT",TRUE,FALSE,FALSE,FALSE
"Zaggle","ZAGG",TRUE,FALSE,FALSE,FALSE
"Zaj","ZAJ",FALSE,FALSE,FALSE,FALSE
"Zanilla","ZANI",FALSE,FALSE,TRUE,TRUE
"Zanymax","ZANY",FALSE,FALSE,TRUE,FALSE
"Zap Shack","ZAPS",FALSE,FALSE,FALSE,FALSE
"Zaphire","ZAPH",FALSE,FALSE,TRUE,FALSE
"Zappix","ZAPP",FALSE,FALSE,FALSE,FALSE
"Zaya","ZAYA",FALSE,FALSE,FALSE,FALSE
"Zazz!","ZAZZ",FALSE,FALSE,FALSE,TRUE
"Zboo","ZBOO",FALSE,FALSE,FALSE,FALSE
"Zeam","ZEAM",FALSE,FALSE,FALSE,FALSE
"Zedalis","ZEDA",TRUE,FALSE,FALSE,TRUE
"Zeen Scene","ZEEN",TRUE,FALSE,FALSE,TRUE
"Zen BBQ","ZENB",FALSE,FALSE,FALSE,FALSE
"Zen Coin","ZENC",FALSE,FALSE,TRUE,FALSE
"Zenlighten","ZENL",FALSE,FALSE,FALSE,TRUE
"Zenolux","ZENO",FALSE,FALSE,TRUE,FALSE
"Zensor","ZENS",FALSE,FALSE,FALSE,TRUE
"Zenthall","ZENT",FALSE,FALSE,FALSE,FALSE
"Zepitope","ZEPI",FALSE,FALSE,TRUE,FALSE
"Zerbina","ZERB",FALSE,FALSE,FALSE,FALSE
"Zero Logic","ZERO",FALSE,FALSE,FALSE,TRUE
"ZeusNoose","ZEUS",FALSE,FALSE,FALSE,FALSE
"Zialactic","ZIAL",FALSE,FALSE,TRUE,TRUE
"Zidant","ZIDA",FALSE,FALSE,FALSE,FALSE
"Zidox","ZIDO",FALSE,FALSE,FALSE,FALSE
"Ziggles","ZIGG",FALSE,FALSE,TRUE,FALSE
"Zilch","ZILC",FALSE,FALSE,TRUE,FALSE
"Zilencio","ZILE",FALSE,FALSE,FALSE,TRUE
"Zilidium","ZILI",FALSE,FALSE,FALSE,FALSE
"Zilla","ZILL",FALSE,FALSE,TRUE,FALSE
"Zilodyne","ZILO",TRUE,FALSE,FALSE,FALSE
"Zilphur","ZILP",FALSE,FALSE,FALSE,FALSE
"Zinca","ZINC",FALSE,FALSE,FALSE,FALSE
"ZINESTER.COM","ZINE",FALSE,FALSE,TRUE,FALSE
"ZINK!","ZINK",FALSE,FALSE,FALSE,FALSE
"ZinZin","ZINZ",TRUE,FALSE,FALSE,FALSE
"Ziore","ZIOR",FALSE,FALSE,FALSE,TRUE
"Zipak","ZIPA",FALSE,FALSE,FALSE,FALSE
"ZippyNet","ZIPP",FALSE,FALSE,TRUE,FALSE
"Zircon Media","ZIRC",FALSE,FALSE,FALSE,FALSE
"Zisis","ZISI",TRUE,FALSE,FALSE,TRUE
"Zizzle","ZIZZ",TRUE,FALSE,TRUE,FALSE
"Z-lestial","ZLES",FALSE,FALSE,TRUE,FALSE
"Z-licious","ZLIC",FALSE,FALSE,FALSE,TRUE
"Zoarere","ZOAR",FALSE,FALSE,FALSE,TRUE
"Zogak","ZOGA",FALSE,FALSE,FALSE,TRUE
"Zoid","ZOID",FALSE,FALSE,FALSE,TRUE
"Zoinage","ZOIN",FALSE,FALSE,FALSE,TRUE
"Zolar","ZOLA",FALSE,FALSE,FALSE,TRUE
"Zomboid","ZOMB",FALSE,FALSE,TRUE,TRUE
"Zonia","ZONI",FALSE,FALSE,TRUE,TRUE
"Zoom Zoom Shipping","ZOOM",FALSE,FALSE,FALSE,FALSE
"Zorax","ZORA",FALSE,FALSE,FALSE,FALSE
"Zork","ZORK",FALSE,FALSE,FALSE,TRUE
"Zorromop","ZORR",FALSE,FALSE,FALSE,FALSE
"Zosis","ZOSI",FALSE,FALSE,FALSE,FALSE
"Zounds","ZOUN",FALSE,FALSE,FALSE,TRUE
"Zoxy","ZOXY",FALSE,FALSE,TRUE,FALSE
"Zuvy","ZUVY",FALSE,FALSE,FALSE,TRUE
"Zyple","ZYPL",FALSE,FALSE,FALSE,TRUE
"Zytrac","ZYTR",FALSE,FALSE,FALSE,FALSE
